Column1,created_at,id,Topics,Sentiment,full_text,source,user,retweet_count,lang
30,2021/11/25 22:54,1.46408E+18,Economy,neu,"Japan's Nikkei 225 drops nearly 3% as Asia-Pacific markets slip amid renewed Covid fears

https://t.co/43gp20THJy","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","{'id': 245990799, 'id_str': '245990799', 'name': 'KING UNCLE BOO-BOO 14', 'screen_name': 'JNJNM1123', 'location': 'PLAINFIELD, IL', 'description': 'IM A PROUD UNCLE TO MY PRINCESS BRAYLEN, JAYLA, BRIELLE & PRINCE JULIAN, BRENDAN & JARRELL JR', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 194, 'friends_count': 1046, 'listed_count': 36, 'created_at': 'Tue Feb 01 22:11:32 +0000 2011', 'favourites_count': 4550, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 76992, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1207642169005281280/32kWURCL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1207642169005281280/32kWURCL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/245990799/1537035255', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
32,2021/11/25 22:54,1.46408E+18,Covid politics,neu,"The WHO says it’s time to discuss mandatory Covid vaccinations
I say it’s time to discuss mostly peaceful protests

Alex Berenson
https://t.co/vDRNzxjkkU https://t.co/OmusnkKII5","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","{'id': 1024390134865776641, 'id_str': '1024390134865776641', 'name': 'Unredacted Lori', 'screen_name': 'RealLoriJT', 'location': 'United States', 'description': ""As I was saying . . . \n\nMember of https://t.co/QKiy9TLKjt @LoriJT\nLori's Place https://t.co/JEufHRHmp5"", 'url': None, 'entities': {'description': {'urls': [{'url': 'https://t.co/QKiy9TLKjt', 'expanded_url': 'http://locals.com', 'display_url': 'locals.com', 'indices': [34, 57]}, {'url': 'https://t.co/JEufHRHmp5', 'expanded_url': 'https://t.me/ljt_is_me_again', 'display_url': 't.me/ljt_is_me_again', 'indices': [79, 102]}]}}, 'protected': False, 'followers_count': 1248, 'friends_count': 1101, 'listed_count': 3, 'created_at': 'Tue Jul 31 20:23:35 +0000 2018', 'favourites_count': 32771, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 23818, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1411040523431854086/32nIO_xN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1411040523431854086/32nIO_xN_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1024390134865776641/1625253252', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
35,2021/11/25 22:54,1.46408E+18,,,"The only virus that we need to worry about is the stupidity virus. It’s highly virulent, contagious and lethal…because stupidity kills exponentially more than all pathogens combined!  Want to learn more?  Then join me at https://t.co/C0PY1gjCVH … and please share with others! https://t.co/mAgo5Fk5a8","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{'id': 64423855, 'id_str': '64423855', 'name': 'Dr Rashid A Buttar, FAAPM, FACAM, FAAIM', 'screen_name': 'DrButtar', 'location': 'Charlotte, North Carolina, USA', 'description': ""Our Mission:Making the Change the World is waiting for. We've effectively treated patients from 93 countries who had been given up on. Do Right and fear NO man."", 'url': 'https://t.co/tpfY73IdL1', 'entities': {'url': {'urls': [{'url': 'https://t.co/tpfY73IdL1', 'expanded_url': 'https://linktr.ee/drbuttar', 'display_url': 'linktr.ee/drbuttar', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 88889, 'friends_count': 45, 'listed_count': 0, 'created_at': 'Mon Aug 10 15:03:02 +0000 2009', 'favourites_count': 141, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3042, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2137996020/buttarhead_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2137996020/buttarhead_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/64423855/1586361540', 'profile_link_color': 'F76027', 'profile_sidebar_border_color': 'F2E195', 'profile_sidebar_fill_color': 'FFF7CC', 'profile_text_color': '0C3E53', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",4,en
36,2021/11/25 22:54,1.46408E+18,Covid variant,neu,Meet the new corona virus update B.1.1.529,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","{'id': 278018539, 'id_str': '278018539', 'name': 'Божий промысел', 'screen_name': 'Pavlenkov_an', 'location': 'New York, NY', 'description': '... родственников за рубежом не имею... \nhttps://t.co/4XpKjADI57', 'url': None, 'entities': {'description': {'urls': [{'url': 'https://t.co/4XpKjADI57', 'expanded_url': 'http://Instagram.com/xleb4u', 'display_url': 'Instagram.com/xleb4u', 'indices': [41, 64]}]}}, 'protected': False, 'followers_count': 618, 'friends_count': 920, 'listed_count': 1, 'created_at': 'Wed Apr 06 12:58:42 +0000 2011', 'favourites_count': 2817, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 5973, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/933408724563013632/PtNAeWn-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/933408724563013632/PtNAeWn-_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/278018539/1497216675', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
37,2021/11/25 22:54,1.46408E+18,Covid variant,neu,Hong Kong records its first case of new Covid-19 variant https://t.co/u9a5RgTofQ via @scmpnews  #BotswanaVariant,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","{'id': 118788479, 'id_str': '118788479', 'name': 'Betty C. Jung', 'screen_name': 'bettycjung', 'location': 'United States', 'description': '#PublicHealth #Health #Science #Technology #Culture #COVID19  Providing you with news, information & data you can use, in real time, Betty C. Jung MPH RN MCHES®', 'url': 'https://t.co/si5x7NWvJF', 'entities': {'url': {'urls': [{'url': 'https://t.co/si5x7NWvJF', 'expanded_url': 'https://www.bettycjung.net/', 'display_url': 'bettycjung.net', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 957, 'friends_count': 165, 'listed_count': 394, 'created_at': 'Mon Mar 01 19:12:19 +0000 2010', 'favourites_count': 2702, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 183198, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '59472F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1004778702780141568/f5yR8DAA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1004778702780141568/f5yR8DAA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/118788479/1596597421', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000515', 'profile_sidebar_fill_color': '061127', 'profile_text_color': '827972', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
38,2021/11/25 22:54,1.46408E+18,Economy,neu,"Expecting e-commerce stocks, online fitness and all other companies who benefit from a pandemic to gain. $WISH should do decent with the new Covid fears.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{'id': 1355244941899923467, 'id_str': '1355244941899923467', 'name': 'INVINCIBLE TRADING ™ 💫', 'screen_name': 'tradeinvincible', 'location': 'Toronto, Ontario', 'description': '$WISH Bag Holder', 'url': 'https://t.co/k2Q1vrblcx', 'entities': {'url': {'urls': [{'url': 'https://t.co/k2Q1vrblcx', 'expanded_url': 'https://linktr.ee/Invincibletrading', 'display_url': 'linktr.ee/Invincibletrad…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1599, 'friends_count': 6, 'listed_count': 13, 'created_at': 'Fri Jan 29 20:02:38 +0000 2021', 'favourites_count': 605, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2418, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1355251913999179777/wIOwh4TO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1355251913999179777/wIOwh4TO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1355244941899923467/1611959055', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
40,2021/11/25 22:54,1.46408E+18,Covid politics,neu,Activists urge Biden to push for intellectual property waiver for COVID-19 vaccines | Reuters https://t.co/42yE4uWPOy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{'id': 17842420, 'id_str': '17842420', 'name': 'Catherine Morris', 'screen_name': 'CatherineMorris', 'location': 'Based in Canada', 'description': 'Peacebuilding, international human rights. Transitional Executive Director, Lawyers’ Rights Watch Canada. Director, Peacemakers Trust. Here in personal capacity', 'url': 'https://t.co/Uvcpf4GisB', 'entities': {'url': {'urls': [{'url': 'https://t.co/Uvcpf4GisB', 'expanded_url': 'http://www.peacemakers.ca/leadership/Morris.html', 'display_url': 'peacemakers.ca/leadership/Mor…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2967, 'friends_count': 2965, 'listed_count': 170, 'created_at': 'Wed Dec 03 17:40:14 +0000 2008', 'favourites_count': 13, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 146, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '5F698A', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1332684878488375298/JDvvmNXX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1332684878488375298/JDvvmNXX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/17842420/1590933959', 'profile_link_color': '0A2029', 'profile_sidebar_border_color': '053D57', 'profile_sidebar_fill_color': 'BBBFC7', 'profile_text_color': '080808', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
44,2021/11/25 22:54,1.46408E+18,Economy,neu,JUST IN: Dow futures plunge 400 points amid fears of new Covid variant found in South Africa. - CNBC,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","{'id': 861011487976026112, 'id_str': '861011487976026112', 'name': 'X News Alerts', 'screen_name': 'XNewsAlerts', 'location': 'United States', 'description': '👀 News aggregator from reputable sources across the world. 🔔 Turn on notifications for Breaking News alerts.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3990, 'friends_count': 4909, 'listed_count': 55, 'created_at': 'Sun May 07 00:15:10 +0000 2017', 'favourites_count': 9271, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4678, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1324370107573936130/Be1jgJdN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1324370107573936130/Be1jgJdN_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/861011487976026112/1616692744', 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",1,en
48,2021/11/25 22:54,1.46408E+18,Vaccine efficacy,pos,It’s almost as though people believe the vaccine works 🧐,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{'id': 15977908, 'id_str': '15977908', 'name': 'Mia', 'screen_name': 'MissMia1988', 'location': 'Tennessee', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 620, 'friends_count': 1535, 'listed_count': 4, 'created_at': 'Mon Aug 25 04:56:40 +0000 2008', 'favourites_count': 8546, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 4260, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'EDECE9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme3/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme3/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1463364450577174531/8myXBhd3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1463364450577174531/8myXBhd3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/15977908/1636940116', 'profile_link_color': '088253', 'profile_sidebar_border_color': 'D3D2CF', 'profile_sidebar_fill_color': 'E3E2DE', 'profile_text_color': '634047', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
50,2021/11/25 22:54,1.46408E+18,Covid politics,neg,They are modern nazis. This is a genocide. It is not a vaccine. And the social media outlets and TV is the tool that helps get it done. The side effects should be called “lethal effects”. #antivaxxers #Booster #VaccineSideEffects @cdc @fda  @WHO 2.5 million adverse effects? Safe?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{'id': 1457934011548975105, 'id_str': '1457934011548975105', 'name': 'Rebecca L.', 'screen_name': 'rebeccaLartist', 'location': 'Wausau, WI', 'description': 'Stippling and line art incorporates themes of freedom & truth movements.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 90, 'friends_count': 246, 'listed_count': 2, 'created_at': 'Tue Nov 09 04:53:15 +0000 2021', 'favourites_count': 246, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 392, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1457934617852456960/Ui-Vr5eh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1457934617852456960/Ui-Vr5eh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1457934011548975105/1636467429', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
51,2021/11/25 22:54,1.46408E+18,Economy,neu,"Dow futures plunge 400 points amid fears of new Covid variant found in South Africa

https://t.co/sDMmJGIy2Z","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","{'id': 245990799, 'id_str': '245990799', 'name': 'KING UNCLE BOO-BOO 14', 'screen_name': 'JNJNM1123', 'location': 'PLAINFIELD, IL', 'description': 'IM A PROUD UNCLE TO MY PRINCESS BRAYLEN, JAYLA, BRIELLE & PRINCE JULIAN, BRENDAN & JARRELL JR', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 194, 'friends_count': 1046, 'listed_count': 36, 'created_at': 'Tue Feb 01 22:11:32 +0000 2011', 'favourites_count': 4550, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 76992, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1207642169005281280/32kWURCL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1207642169005281280/32kWURCL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/245990799/1537035255', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
56,2021/11/25 22:54,1.46408E+18,Covid variant,neu,South African scientists detect new virus variant amid spike https://t.co/pGbjc9ZsIC https://t.co/ScZlcouEIA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","{'id': 77606200, 'id_str': '77606200', 'name': 'Amber Deese Owens', 'screen_name': 'AmberOwens18', 'location': 'Fort Worth, Texas USA', 'description': 'HR Leader @AdventHealth – Passionate about exploring new ideas, places, healthcare, human resources, traveling, family, and friends.', 'url': 'https://t.co/000q7wr6Kv', 'entities': {'url': {'urls': [{'url': 'https://t.co/000q7wr6Kv', 'expanded_url': 'http://www.linkedin.com/in/amberowens', 'display_url': 'linkedin.com/in/amberowens', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2491, 'friends_count': 4782, 'listed_count': 161, 'created_at': 'Sat Sep 26 23:47:52 +0000 2009', 'favourites_count': 20669, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 93251, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C6E2EE', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1032013596430020609/yTug9l5S_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1032013596430020609/yTug9l5S_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/77606200/1534909552', 'profile_link_color': '1F98C7', 'profile_sidebar_border_color': 'C6E2EE', 'profile_sidebar_fill_color': 'DAECF4', 'profile_text_color': '663B12', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
59,2021/11/25 22:54,1.46408E+18,,,"Our very own Alan Jager wrote an amazing article about anxiety with ""Experience Dread in the Wake of Returning to Work"" during COVID. Visit our website to read the full article. #anxiety #lasvegas #lasvegascounsling #mentalhealth #covid19 #covid https://t.co/KNXZhbTHbj","<a href=""https://coschedule.com"" rel=""nofollow"">CoSchedule</a>","{'id': 3283858680, 'id_str': '3283858680', 'name': 'Tyler Rich', 'screen_name': 'TylerRichMFT', 'location': 'Las Vegas, NV', 'description': 'Psychotherapist in Las Vegas, working with couples, men and members of the LGBT community. Creator of an online Sex & Porn Addiction Recovery Program.', 'url': 'https://t.co/KAQe3mvbJM', 'entities': {'url': {'urls': [{'url': 'https://t.co/KAQe3mvbJM', 'expanded_url': 'https://linktr.ee/tylerrichmft', 'display_url': 'linktr.ee/tylerrichmft', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 231, 'friends_count': 516, 'listed_count': 15, 'created_at': 'Sun Jul 19 03:14:34 +0000 2015', 'favourites_count': 70, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 8226, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1112056297157844992/Nz0zYbqj_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1112056297157844992/Nz0zYbqj_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3283858680/1553970118', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",1,en
